time_s,angle_deg,omega_rad_per_s,alpha_rad_per_s2,actuator_length_m,moment_arm_m,actuator_force_N,quasistatic_force_N,pivot_load_on_mount_x_N,pivot_load_on_mount_y_N,fixed_anchor_load_on_mount_x_N,fixed_anchor_load_on_mount_y_N,center_acceleration_x_m_per_s2,center_acceleration_y_m_per_s2
0.642,49.5787658091875,1.8902919554313868,-0.8864799978574779,0.14308166792765645,0.053676466583400084,51.592267381329755,53.326368109260706,-49.347033811539575,-10.666379285904563,50.08593256185168,-12.37583988892345,-0.2955595001248424,-0.5931123300687955
0.648,50.22764300800001,1.8845974505913672,-1.0115928344559122,0.14247238951371702,0.053921328885323166,50.40510754589795,52.37496344176742,-48.286202858489325,-11.017426124443451,48.95880132618234,-11.987937246121398,-0.2690393870772043,-0.607854651774061
0.6539999999999999,50.8744337518125,1.878154063148393,-1.1360948058161446,0.14186233178112448,0.05416163061511588,49.22962546042189,51.432106317366454,-47.23612529737587,-11.361602372065846,47.841179174105754,-11.609375444205861,-0.2420215506919529,-0.6216088734913182
0.66,51.51888125000002,1.8709656873683569,-1.259909553783409,0.14125180760243614,0.0543972629285399,48.06605273494344,50.497985814389814,-46.19697908283368,-11.699028472402519,46.73335366956648,-11.240065850055359,-0.21454983469312336,-0.6343622710168494
0.6659999999999999,52.16073012943749,1.8630366756660874,-1.3829607202029188,0.1406411323174765,0.054628123559063026,46.91461541714113,49.57278608383641,-45.16893501917315,-12.029826718169875,45.63560735645124,-10.879911807825904,-0.18666893491123607,-0.646104589601689
0.672,52.79972659199999,1.8543718386053292,-1.505171946919911,0.14003062334082744,0.05485411697975293,45.7755343735905,48.65668647535391,-44.15215729434375,-12.354120637091135,44.54821796679358,-10.528809200038516,-0.15842426897993245,-0.6568280651481399
0.6779999999999999,53.435618572062495,1.8449764448987611,-1.6264668757795986,0.1394205997627981,0.05507515455519653,44.649025657293826,47.74986165741258,-43.14680400925082,-12.672034398427174,43.47145862322203,-10.186647010433697,-0.12986184558848182,-0.6665274364556526
0.6839999999999999,54.06815589399998,1.8348562214080002,-1.7467691486272277,0.1388113819447384,0.05529115468287695,43.535300861670315,46.852481731880275,-42.15302770117136,-12.983692241115557,42.40559803595207,-9.853307887679659,-0.10102813391228212,-0.6751999484819142
0.69,54.69709042968752,1.8240173531435702,-1.8660024073079937,0.13820329110957896,0.05550204292343297,42.43456746117723,45.96471234318873,-41.17097585997297,-13.289217924449101,41.35090069456501,-9.528668708976301,-0.07196993383681634,-0.68284534662984
0.696,55.322176255999985,1.8124664832649457,-1.9840902936671545,0.13759664892849457,0.055707752119220647,41.34702913870108,45.086714782257545,-40.20079143580058,-13.58873420216026,40.307627054750625,-9.212601142550973,-0.04273424758001815,-0.6894658621155072
0.7020000000000001,55.943169812312505,1.8002107130805178,-2.1009564495499173,0.13699177710459937,0.05590822250059423,40.27288609981882,44.21864608530927,-39.24261333685761,-13.882362320716137,39.276033720117326,-8.904972207996273,-0.01336815330388787,-0.6950661885150364
0.708,56.55983005800001,1.7872576020476074,-2.2165245168014955,0.13638899695459084,0.056103401779322014,39.21233537398468,43.36065912767791,-38.29657691587601,-14.170221542567363,38.256373619097516,-8.605644833356177,0.016081318711397907,-0.6996534496305851
0.714,57.17191862993748,1.7736151677724705,-2.330718137267144,0.13578862898926425,0.056293245228555285,38.165571102644655,42.512902712670765,-37.36281444383844,-14.452428695037312,37.248896176891854,-8.314478407823099,0.04556730677863413,-0.7032371588558359
0.72,57.779199999999975,1.7592918860102857,-2.4434609527920634,0.13519099249381997,0.05647771574877311,37.132784814225616,41.6755216555034,-36.441455569493044,-14.729097745481333,36.25384748231334,-8.031329328868745,0.07504323487188076,-0.7058291702599696
0.726,58.38144163256247,1.7442966906651571,-2.5546766052214913,0.13459640510888388,0.05665678391913389,36.11416568588359,40.84865686228211,-35.53262776318095,-15.000339403291997,35.27147044930339,-7.75605154259365,0.104462925551022,-0.7074436216457418
0.732,58.978414142,1.7286389737901264,-2.6642887364006382,0.13400518241315507,0.056830428033676744,35.109900791832075,40.03244540395943,-34.63645674348391,-15.266260749274682,34.30200497280492,-7.488497076046507,0.13378070827159597,-0.7080968698715251
0.738,59.56989145018746,1.7123285855871604,-2.772220988174759,0.13341763750858415,0.056998634121831225,34.12017533800436,39.22702058514092,-33.75306688519303,-15.526964892867152,33.345688078589255,-7.228516560235007,0.16295152264150942,-0.7078074187591376
0.7439999999999999,60.15565094399997,1.6953758344071514,-2.878397002389048,0.13283408060897195,0.057161395952714925,33.14517288273636,38.43251200756918,-32.88258160709982,-15.782550657628416,32.40275406654735,-6.975959742525056,0.19193101622098965,-0.7065958399386121
0.75,60.7354736328125,1.6777914867499202,-2.9827404208887467,0.13225481863286057,0.05731871502272262,32.18507554308894,37.649045628063156,-32.02512373811989,-16.033112295374114,31.473434646872104,-6.7306759871065385,0.2206756364991148,-0.7044846870077397
0.7559999999999999,61.30914430599997,1.6595867672642255,-3.085174885519076,0.13168015480156672,0.05747060052594086,31.240064186361536,36.876743810638,-31.180815860274297,-16.278739229289613,30.557959068477206,-6.492514762190411,0.24914271671883587,-0.7014984034079914
0.762,61.87645169043753,1.6407733587477382,-3.1856240381252587,0.1311103882431803,0.05761706930695762,30.310318606284305,36.11572537248302,-30.349780627079795,-16.5195158263055,29.656554238923107,-6.261326112595986,0.277290555262675,-0.6976632244394056
0.768,62.437188608000056,1.6213634021470757,-3.284011520552535,0.13054581360332349,0.05775814579567617,29.39601768331678,35.366105623429114,-29.532141055933177,-16.75552119897378,28.769444835051747,-6.036961116388542,0.3050784883525722,-0.6930070738550717
0.7739999999999999,62.991152133062485,1.601369496557779,-3.3802609746461028,0.1299867206634294,0.0578938619237898,28.497339528421197,34.62799639848903,-28.728020793115967,-16.986829037037566,27.89685340346656,-5.819272324235511,0.33246695585976144,-0.6875594554907709
0.78,63.538143749999946,1.5808046992243046,-3.4742960422512232,0.12943339396726286,0.05802425702262584,27.61446160963015,33.901506083015285,-27.93754435010035,-17.213507468838955,27.039000449941657,-5.608114180167188,0.3594175600634769,-0.6813513403975432
0.7859999999999999,64.0779695106875,1.5596825255400488,-3.566040365213073,0.12888611245636486,0.05814937770212524,26.747560860685,33.18673962998226,-27.160837309900547,-17.435618952661077,26.196104516799295,-5.403343422453893,0.3858931172405004,-0.674415049954013
0.792,64.610440192,1.5380169490473408,-3.65541758537692,0.1283451491150559,0.05826927771078903,25.896813770982003,32.48379856886477,-26.398026502283933,-17.6532201980504,25.36838224725617,-5.204819463345577,0.41185770201110483,-0.6667841354416107
0.7979999999999999,65.13537145331252,1.5158224014374333,-3.742351344587977,0.12781077062558463,0.0583840177764925,25.062396456039156,31.79278100555798,-25.64924014674202,-17.866362117111887,24.556048435717408,-5.012404746464998,0.437276684409845,-0.658493254569247
0.8039999999999999,65.65258399399998,1.4931137725505006,-3.8267652846914633,0.12728323703395825,0.058493665428144236,24.244484707679423,31.113781612763994,-24.914607962215108,-18.075089805713233,23.759316062984,-4.825965080699604,0.46211675969244387,-0.649578045434865
0.81,66.16190371093748,1.4699064103756574,-3.9085830475326215,0.12676280142693275,0.05859829479824919,23.443254023118886,30.44689161025201,-24.194261242667725,-18.279442554475423,22.9783963153383,-4.645369949501022,0.48634597093176885,-0.6400749984094231
0.816,66.66316185600003,1.4462161210509428,-3.987728274956641,0.12624970962058626,0.05869798640652166,22.658879612156916,29.7921987343939,-23.488332897729,-18.479453889362663,22.21349858648715,-4.470492794575749,0.5099337244967387,-0.6300213264246358
0.8220000000000001,67.1561951935625,1.4220591688633217,-4.0641246088087835,0.1257441998608353,0.05879282692478696,21.891536381682613,29.149787196375318,-22.79695745773654,-18.675151641616907,21.464830461367573,-4.30121127303463,0.5328507985475865,-0.6194548341393871
0.828,67.64084615800002,1.3974522762486914,-4.137695690934249,0.12524650253619188,0.058882908923507636,21.141398896745283,28.519737628489715,-22.12027104265871,-18.866558046709045,20.732597680861595,-4.137407487163305,0.5550693447188468,-0.6084137864510606
0.834,68.1169630111875,1.3724126237918755,-4.208365163178294,0.12475683990299553,0.058968330600370406,20.408641317484758,27.90212701794217,-21.45841129451832,-19.053689871900122,20.01700408652363,-3.9789681860807016,0.5765628831978753,-0.5969367768076717
0.84,68.58439999999997,1.346957850226625,-4.276056667386106,0.12427542582328469,0.05904919549147615,19.693437311275844,27.297028627610594,-20.811517273093386,-19.236558571922718,19.31825154449094,-3.825784938666176,0.5973062914409785,-0.5850625957644437
0.846,69.04301751381253,1.3211060524356217,-4.34069384540293,0.12380246551540709,0.0591256121657818,18.995959939519725,26.704511903250264,-20.179729314838845,-19.41517047220252,18.63653984783477,-3.6777542772601044,0.6172757868016302,-0.5728301002149517
0.852,69.49268224199997,1.2948757854504818,-4.402200339074008,0.12333815531739838,0.05919769390355314,18.316381518604597,26.124642366668258,-19.563188855144613,-19.589526978945074,17.97206659670679,-3.534777811774902,0.6364489033751292,-0.5602780837120104
0.858,69.93326733143749,1.2682860624517374,-4.4604997902445165,0.12288268246308863,0.059265558359698614,17.654873454661534,25.557481494446076,-18.962038214225664,-19.75962481531218,17.32502705574639,-3.3967623139937393,0.65480446339171,-0.5474451482776327
0.8639999999999999,70.36465254400002,1.2413563547688578,-4.515515840759735,0.12243622487083027,0.05932932721296516,17.011606051863982,25.003086581853225,-18.376420347130214,-19.925456282805026,16.695613988342473,-3.263619771983012,0.6723225435150966,-0.5343695780847855
0.87,70.78672441406249,1.2141065918802405,-4.567172132464848,0.12199895094466867,0.059389125802087966,16.38674829414788,24.461510591658396,-17.80647855854079,-20.08700954686107,16.08401746747652,-3.13526741469823,0.6889844364257067,-0.5210892153762823
0.8759999999999999,71.199376406,1.1865571614132082,-4.615392307205098,0.12157101938771223,0.05944508275009507,15.780467600375935,23.93280198762616,-17.252356183241933,-20.244268945554772,15.490424663023415,-3.0116277070233153,0.7047726080874075,-0.5076413389687655
0.882,71.6025090716875,1.1587289091440174,-4.660100006825721,0.12115257902739318,0.059497329578073015,15.192929553127124,23.417004552570962,-16.71419623332809,-20.397215320172464,14.915019605545176,-2.892628315647641,0.7196706511131659,-0.4940625456719584
0.888,71.996030208,1.130643138997848,-4.701218873171925,0.12074376865224438,0.05954600030980309,14.62429760145505,22.914157190929203,-16.19214101342235,-20.545826366309043,14.357982926775373,-2.7782020463513484,0.7336632346587905,-0.48038863493584416
0.8939999999999999,72.37985501431254,1.1023216130488116,-4.738672548088942,0.12034471685975939,0.05959123106877376,14.074732738135516,22.42429371590938,-15.686331705377794,-20.69007700400861,13.81949157716626,-2.6682867534383243,0.7467360512846136,-0.46665449702122697
0.9,72.75390625,1.073786551519949,-4.772384673421994,0.11995554191484382,0.05963315966916633,13.544393152103838,21.947442621381015,-15.196907924128864,-20.8299397653449,13.299718521047321,-2.5628252222241446,0.7588757612326167,-0.45289400497238325
0.9059999999999999,73.1181143919375,1.045060632783229,-4.802278891016316,0.11957635161831177,0.05967192520249416,13.03343385696459,21.48362683876631,-14.724007246548377,-20.965385197711843,12.798832410120394,-2.4617650256518555,0.7700699345711931,-0.4391399106545217
0.912,73.47241779200004,1.0161669933595385,-4.828278842717113,0.1192072431848326,0.05970766762165103,12.542006296646726,21.032863479308823,-14.267764715353028,-21.096382280969298,12.316997236199908,-2.3650583562715575,0.7803069916612475,-0.42542374510365905
0.9179999999999999,73.81676283456248,0.9871292279187185,-4.850308170369634,0.11884830312968643,0.05974052732418969,12.07025792945887,20.59516356219835,-13.82831232026991,-21.22289885646837,11.854371964280114,-2.272661834975542,0.7895761423959189,-0.41177572342243685
0.9239999999999999,74.15110409399999,0.9579713892795108,-4.8682905158190755,0.11849960716364664,0.05977064473670672,11.618331791983511,20.170531729138943,-13.405778458839752,-21.34490206586379,11.41111014718565,-2.1845362980302037,0.7978673246616411,-0.3982246544424035
0.93,74.47540449218752,0.9287179884096007,-4.882149520910703,0.1181612200952743,0.05979815990225334,11.186366044426574,19.7589659460551,-13.000287379381204,-21.462358797509626,10.987359523229161,-2.100646564085754,0.805171142460817,-0.3847978553618493
0.9359999999999999,74.78963545599993,0.8993939944256111,-4.8918088274897125,0.11783319573987767,0.059823212072723196,10.77449349920321,19.360457192727743,-12.611958608767644,-21.575236138133043,10.583261598453063,-2.0209611829723397,0.8114788041258325,-0.37152107155784847
0.9420000000000001,75.09377707481246,0.8700248345930625,-4.897192077401323,0.11751557683436807,0.05984593930818582,10.382841134697467,18.974989141250774,-12.240906367780633,-21.68350182738733,10.19895121517832,-1.945452168206258,0.8167820610409252,-0.3584184017625649
0.9464101615137753,75.31088913245534,0.8484239419416904,-4.898377912669567,0.11728877216899121,0.059861241362490214,10.10792980889477,18.69996146616992,-11.97925250191355,-21.760121258059385,9.9291647224196,-1.892599518282085,0.82003511179758,-0.3489116894634124
0.948,75.38781825800002,0.8406363943264384,-4.898222912490796,0.1172083949572275,0.05986647808513939,10.011529596277462,18.60253782428948,-11.88723897689631,-21.787124712803053,9.834556108716132,-1.8740947152302145,0.8210731472720711,-0.34551222878669385
0.954,75.67175689243753,0.8112550171891242,-4.894824974603308,0.11691167045279019,0.059884962915645754,9.660672686766334,18.243071294198206,-11.551058255422323,-21.886075202588707,9.490196454206737,-1.8068669074934522,0.8243447204862343,-0.33282315596713785
0.96,75.94560000000003,0.7819075048934585,-4.886921905584127,0.11662541235903782,0.05990152597928645,9.330376848677359,17.896549274130578,-11.232458916947794,-21.980325713676446,9.165984405648446,-1.7437494125429616,0.826589804519739,-0.32036994951223785
0.966,76.20936389506255,0.7526211173006873,-4.874437347278446,0.11634961833811192,0.059916296769838215,9.020740640603815,17.562922802333883,-10.931527964082209,-22.069851112370145,8.862023629254123,-1.6847251703417128,0.8278017339312341,-0.30816948691525853
0.972,76.46307434199996,0.7234235724210047,-4.85729494153153,0.11608427460875373,0.05992940175851176,8.731854210209459,17.24213387086656,-10.648344085442403,-22.154629144931157,8.578408833321669,-1.6297790760533846,0.8279741008482939,-0.29623671160618376
0.978,76.70676671268747,0.6943430464135066,-4.835418330188558,0.11582935587989812,0.059940964075527486,8.463798766298991,16.934115060011866,-10.382977057803505,-22.234640855433486,8.315225296834583,-1.5788976595354498,0.827100704387568,-0.2845845940124262
0.9839999999999999,76.94048614399999,0.6654081735862425,-4.808731155094787,0.11558482528467315,0.05995110321171615,8.216646052454019,16.638789169684888,-10.135487156256792,-22.309870988233882,8.072548399013256,-1.5320687637624948,0.8251755028974145,-0.27322409920145035
0.99,77.16428769531251,0.6366480463961743,-4.777157058095412,0.1153506343140796,0.05995993474173291,7.99045782469174,16.356068849129645,-9.905924575107225,-22.380308372438027,7.850443152010777,-1.4892812243577627,0.8221925692385791,-0.26216416128168535
0.996,77.37823650600004,0.6080922154492127,-4.740619681035683,0.11512672274966382,0.059967570070358855,7.785285335554298,16.085856226199493,-9.694328862110886,-22.44594628579618,7.648963738902082,-1.450524552345769,0.8181460492835222,-0.2514116647432221
1.002,77.58240795293747,0.5797706895001798,-4.699042665760847,0.11491301859453432,0.05997411620323541,7.601168826952937,15.82804253748661,-9.500728368483847,-22.506782795535443,7.468153059038835,-1.4157886221502078,0.8130301237780048,-0.24097143292574125
1.008,77.77688780800001,0.5517139354528239,-4.652349654116083,0.11470943800211651,0.05997967554323645,7.438137033978582,15.582507760526694,-9.325139716916379,-22.562821073728028,7.308042282740847,-1.385063366751013,0.8068389736702125,-0.23084622380838465
1.014,77.96177239556253,0.5239528783598316,-4.600464287946628,0.11451588520209163,0.05998434571352877,7.296206701753511,15.349120249253453,-9.167567289604154,-22.614069684905054,7.168650417171816,-1.3583384817839714,0.7995667489729351,-0.22103673332439072
1.02,78.13716874999997,0.4965189014228242,-4.54331020909773,0.11433225242301503,0.059988219408206915,7.175382117229201,15.127736373805075,-9.028002738053253,-22.66054284375427,7.049983885095028,-1.3356031402153252,0.7912075411832898,-0.21154160641216252
1.026,78.30319477318743,0.4694438459923314,-4.480811059414591,0.11415841981116882,0.05999138427121269,7.075654657647098,14.918200165707624,-8.906424516143424,-22.702260640883566,6.9520361180366566,-1.3168457190562959,0.7817553592427072,-0.20235745602405644
1.032,78.45997939199992,0.4427600115678297,-4.412890480742448,0.11399425534526156,0.059993922804065146,6.997002357163803,14.720342969365952,-8.802797437635872,-22.739249234790933,6.874787165192504,-1.3020535393985324,0.7712041089773476,-0.19347889032421536
1.038,78.6076627158126,0.4165001557977041,-4.339472114926526,0.11383961474664803,0.05999591230273394,6.9393894929077105,14.53398310068792,-8.71707225899573,-22.77154100835302,6.818203319205466,-1.2912126208543295,0.7595475759161053,-0.1848985483170621
1.0439999999999998,78.74639619399997,0.39069749447930635,-4.260479603812062,0.11369434138480691,0.05999742482378887,6.9027661914856875,14.358925513558672,-8.6491852880717,-22.799174688325063,6.782236759720882,-1.284307451278166,0.7467794113403273,-0.1766071441587092
1.05,78.87634277343737,0.3653857015588751,-4.175836589244245,0.11355826617787272,0.05999852717975327,6.887068056688994,14.194961474756207,-8.599058018828742,-22.82219542653563,6.766825215387685,-1.281320772429497,0.7328931213764229,-0.16859352041395098
1.056,78.99767705599996,0.3405989091315866,-4.085466713068301,0.11343120748808873,0.059999280963378664,6.892215818883371,14.041868247785,-8.566596791990786,-22.84065484165164,6.771891644740392,-1.28223338201805,0.717882058900158,-0.16084471053212474
1.062,79.11058545606254,0.3163717074415728,-3.989293617129514,0.11331297101210205,0.0599997426003452,6.918115006280297,13.899408785967097,-8.551692481091147,-22.854611020588038,6.797343936141535,-1.2870239523491942,0.7017394179798448,-0.1533460108251085
1.068,79.21526635800006,0.29273914488187075,-3.8872409432730617,0.11320334966608586,0.0599999634296774,6.9646556380103295,13.76733143500566,-8.55422020308398,-22.864128478831166,6.843074626720682,-1.295668865567383,0.6844582305453195,-0.14608106224058093
1.0739999999999998,79.31193027368737,0.2697367279944515,-3.7792323333442055,0.11310212346573278,0.05999998981094887,7.0317119386433165,13.645369645110618,-8.574039052330056,-22.869278079136766,6.908960640002389,-1.3081420652806464,0.6660313649310664,-0.13903194223303614
1.08,79.40079999999999,0.24740042147019836,-3.665191429188098,0.11300905940121517,0.05999986325713488,7.119142073528922,13.53324169264741,-8.610991856438291,-22.87013690824885,6.994863041675629,-1.3244149241419934,0.6464515259050648,-0.13217926704366434
1.0859999999999999,79.48211077631258,0.22576664814895042,-3.5450418726500126,0.11292391130726497,0.05999962059175772,7.226787904077932,13.430650411158274,-8.664904952137102,-22.86678811145929,7.100626812734142,-1.3444561267695145,0.6257112557611838,-0.12550230470847962
1.092,79.55611044199995,0.20487228901947346,-3.4187073055751984,0.1128464197285634,0.0599992941287592,7.354474761855908,13.33728293148294,-8.73558797905067,-22.859320684990834,7.226080638996302,-1.3682315672057526,0.6038029360217472,-0.11897909912136553
1.0979999999999999,79.62305959393753,0.18475468321942753,-3.28611136980882,0.11277631178068157,0.05999891187332698,7.502011240148791,13.252810430614064,-8.822833689000444,-22.847829226328816,7.371036715826129,-1.3957042599569458,0.580718789269726,-0.11258660548569616
1.1039999999999999,79.6832317440001,0.16545162803545008,-3.1471777071961755,0.11271330100684762,0.05999849774169859,7.669189001461744,13.176887888827972,-8.926417768217735,-22.83241364275211,7.53529056670079,-1.4268342635120115,0.556450880606778,-0.1063008374943526
1.11,79.7369134765625,0.14700137890307996,-3.0018299595824294,0.11265708723084102,0.05999807179776863,7.855782599240368,13.109153854545896,-9.046098669652919,-22.813178818417253,7.718620874116049,-1.4615786151239887,0.5309911182147478,-0.10009702658350468
1.1159999999999999,79.78440460600008,0.12944264940677197,-2.849991768812843,0.1126073564063465,0.0599976505041323,8.061549311971874,13.049230216322252,-9.181617452417122,-22.79023424042516,7.920789321203439,-1.4998912755475842,0.5043312524854728,-0.093949793610903
1.122,79.8260183341874,0.1128146112799475,-2.691586776732617,0.11256378046311676,0.059997246985011486,8.286228987723831,12.996721981302821,-9.332697625283394,-22.76369358434883,8.141540442342338,-1.5417230823655859,0.4764628731764222,-0.08783333331423483
1.128,79.86208140799995,0.0971568944049185,-2.5265386251870012,0.11252601715029825,0.059996871298328903,8.529543897103595,12.951217059451048,-9.499044991104395,-22.733674259720942,8.380601480980056,-1.5870217105043336,0.44737740404973547,-0.0817216119098909
1.134,79.89293427681251,0.08250958681294536,-2.3547709560211962,0.11249370987729242,0.059996530714020856,8.791198592612647,12.912286052832151,-9.680347489011211,-22.700296915963346,8.637682252862982,-1.6357316385429697,0.4170660944592917,-0.07558857819747403
1.14,79.91893124999989,0.06891323468421531,-2.1762074110804277,0.11246648755250849,0.05999622999551069,9.070879772369112,12.879482049221222,-9.876275031290104,-22.66368490919575,8.912475012874667,-1.6877941194529045,0.38552000736617476,-0.06940838854053864
1.146,79.94044065443752,0.056408842347845926,-1.9907716322099682,0.11244396442036832,0.059995971681100255,9.368256146244043,12.852340419320246,-10.086479331955198,-22.623963730274102,9.204654323736573,-1.7431471544757486,0.3527300032874497,-0.06315564610005989
1.152,79.95784499200002,0.045037872281867085,-1.7983872612549832,0.1124257398969071,0.059995756361878795,9.682978302558872,12.830378616887703,-10.310593724205676,-22.581260394287867,9.513876924911076,-1.801725468952052,0.31868671971784024,-0.05680565470403262
1.158,79.97154109706251,0.034842245113264364,-1.5989779400606976,0.11241139840428947,0.05999558295259274,10.014678573630974,12.813095981109763,-10.548232964185857,-22.535702791586488,9.839781600162059,-1.8634604890513455,0.2833805456095194,-0.05033468774486784
1.164,79.981940294,0.025864339617924812,-1.3924673104723848,0.11240050920454733,0.059995448951767304,10.362970898662782,12.7999735405989,-10.798993018787849,-22.48741900020242,10.18198904240692,-1.9282803185318056,0.24680159055237152,-0.04372027250631095
1.17,79.98946855468745,0.018146992720683923,-1.1787790143352215,0.11239262623281034,0.05999535068721965,10.727450682699027,12.790473818449517,-11.062450835605706,-22.43653655929949,10.54010171468743,-1.996109714866123,0.20893964836731074,-0.03694149033375544
1.176,79.99456665599995,0.011733499495303976,-0.9578366934944813,0.1123872879302733,0.05999528354295182,11.107694650666444,12.784040637845893,-11.338164093608592,-22.383181702992793,10.913703706335422,-2.066870064315713,0.1697841549092676,-0.029979293076597916
1.182,79.99769033731235,0.006667613164481246,-0.7295639897953893,0.11238401707711368,0.059995242163256864,11.503260695842894,12.780098927782408,-11.625670933632579,-22.327478553563473,11.30236058369478,-2.140479355814134,0.12932413997511977,-0.022816836248958562
1.188,79.99931045800002,0.0029935450997881376,-0.49388454508309815,0.11238232062553592,0.05999522062971456,11.913687722474641,12.778054528520538,-11.92448966839838,-22.26954827272856,11.705619235080997,-2.2168521538309207,0.08754817332695328,-0.015439829376209068
1.194,79.99991315493766,0.0007559648218106352,-0.25072200120289334,0.11238168953309532,0.05999521260658599,12.338495482687737,12.77729399647805,-12.23411847246185,-22.209508169220307,12.123007710029064,-2.295899570730736,0.04444430497311408,-0.007836904019583167
1.2,80.0,0.0,0.0,0.11238159859641599,0.05999521144994228,12.777184408296668,12.777184408296668,-12.554035053275728,-22.147470760486062,12.554035053275728,-2.377529239513941,-0.0,0.0
