time_s,force_on_mass_N,load_on_stop_N,velocity_m_per_s,displacement_m,kinetic_energy_J
0.0405,-600.5424627285748,600.5424627285748,1.294040325232304,0.07092383657557186,16.745403633273273
0.04100000000000001,-603.37031764227,603.37031764227,1.278991106039229,0.07156709737908407,16.3581824932745
0.0415,-606.0492999585108,606.0492999585108,1.263873049965373,0.07220281620870327,15.97375086428774
0.042,-608.5787486784972,608.5787486784972,1.2486898871648546,0.07283095957783908,15.592264343077773
0.0425,-610.9580396986065,610.9580396986065,1.2334453638559053,0.0734514958690326,15.213874656176268
0.043,-613.1865859643815,613.1865859643815,1.218143241396543,0.07406439534175761,14.838729565600763
0.043500000000000004,-615.2638376153776,615.2638376153776,1.2027872953565124,0.0746696301397586,14.466972778710343
0.044000000000000004,-617.1892821208326,617.1892821208326,1.1873813145857248,0.07526717429792376,14.09874386227324
0.044500000000000005,-618.9624444061258,618.9624444061258,1.1719291002794094,0.07585700374869168,13.734178160817061
0.045,-620.5828869699956,620.5828869699956,1.156434465040231,0.07643909632798954,13.373406719328852
0.0455,-622.0502099924865,622.0502099924865,1.1409012319375829,0.07701343178070175,13.016556210366943
0.046000000000000006,-623.364051433599,623.364051433599,1.125333233564304,0.0775799917656677,12.663748865642926
0.04650000000000001,-624.5240871226167,624.5240871226167,1.1097343110910451,0.07813875986020702,12.315102412127166
0.047,-625.5300308380914,625.5300308380914,1.0941083133185145,0.07868972156417174,11.970730012726849
0.0475,-626.3816343784637,626.3816343784637,1.0784590957278453,0.079232864303524,11.630740211581216
0.04800000000000001,-627.0786876233026,627.0786876233026,1.0627905195293132,0.07976817743343842,11.295236884013875
0.04850000000000001,-627.6210185851503,627.6210185851503,1.0471064507096426,0.08029565224092856,10.964319191177452
0.049,-628.0084934519571,628.0084934519571,1.0314107590781283,0.08081528194699682,10.638081539421208
0.0495,-628.2410166200972,628.2410166200972,1.0157073173118207,0.08132706170830693,10.316613544407758
